YEAR,CNN,FAC_NAME,COUNTY,STATIONS,PROF_NP,CHAIN_OWN,CHAIN_ORG,SURVEY_COUNT,SURVEY_RATE,FAC_STAR,XP_STAR,COMM_SCR,QUALITY_SCR,INFO_SCR,PHYS_SCR,STAFF_SCR,FAC_SCR
2024,52553,DAVITA CHICO DIALYSIS CENTER,Butte,20,profit,yes,DAVITA,41,28,3,3,77.0,78.0,85.0,82.0,86.0,87.0
2023,52553,DAVITA CHICO DIALYSIS CENTER,Butte,20,profit,yes,DAVITA,38,26,3,3,79.0,80.0,87.0,81.0,86.0,88.0
2022,52553,DAVITA CHICO DIALYSIS CENTER,Butte,20,profit,yes,DAVITA,36,,3,,80.0,79.0,81.0,81.0,87.0,87.0
2021,52553,DAVITA CHICO DIALYSIS CENTER,Butte,20,profit,yes,DAVITA,52,,4,,72.0,80.0,79.0,77.0,87.0,89.0
2020,52553,DAVITA CHICO DIALYSIS CENTER,Butte,20,profit,yes,DAVITA,52,,4,,72.0,80.0,79.0,77.0,87.0,89.0
2019,52553,DAVITA CHICO DIALYSIS CENTER,Butte,20,profit,yes,DAVITA,48,,4,,75.0,83.0,85.0,80.0,88.0,89.0
2018,52553,DAVITA CHICO DIALYSIS CENTER,Butte,20,profit,yes,DAVITA,48,,3,,72.0,80.0,81.0,79.0,85.0,86.0
2024,52554,DAVITA VALLEY DIALYSIS CENTER,Los Angeles,32,profit,yes,DAVITA,48,22,3,3,86.0,78.0,78.0,88.0,82.0,85.0
2023,52554,DAVITA VALLEY DIALYSIS CENTER,Los Angeles,32,profit,yes,DAVITA,44,21,1,3,85.0,76.0,78.0,86.0,78.0,80.0
2022,52554,DAVITA VALLEY DIALYSIS CENTER,Los Angeles,32,profit,yes,DAVITA,41,,2,,82.0,73.0,76.0,87.0,79.0,81.0
2021,52554,DAVITA VALLEY DIALYSIS CENTER,Los Angeles,32,profit,yes,DAVITA,90,,4,,80.0,81.0,78.0,83.0,85.0,87.0
2020,52554,DAVITA VALLEY DIALYSIS CENTER,Los Angeles,32,profit,yes,DAVITA,90,,4,,80.0,81.0,78.0,83.0,85.0,87.0
2019,52554,DAVITA VALLEY DIALYSIS CENTER,Los Angeles,32,profit,yes,DAVITA,92,,3,,85.0,78.0,77.0,88.0,85.0,86.0
2018,52554,DAVITA VALLEY DIALYSIS CENTER,Los Angeles,32,profit,yes,DAVITA,102,,3,,80.0,78.0,74.0,80.0,84.0,86.0
2024,52555,SATELLITE DIALYSIS OF CAPITOLA LLC,Santa Cruz,24,profit,yes,SATELLITE HEALTHCARE,64,31,5,4,88.0,82.0,77.0,89.0,88.0,93.0
2023,52555,SATELLITE DIALYSIS OF CAPITOLA LLC,Santa Cruz,24,profit,yes,SATELLITE HEALTHCARE,52,24,4,4,89.0,84.0,76.0,90.0,88.0,92.0
2022,52555,SATELLITE DIALYSIS OF CAPITOLA LLC,Santa Cruz,24,profit,yes,SATELLITE HEALTHCARE,67,,4,,93.0,86.0,83.0,96.0,92.0,92.0
2021,52555,SATELLITE DIALYSIS OF CAPITOLA LLC,Santa Cruz,24,profit,yes,SATELLITE HEALTHCARE,84,,5,,89.0,82.0,82.0,91.0,90.0,94.0
2020,52555,SATELLITE DIALYSIS OF CAPITOLA LLC,Santa Cruz,24,profit,yes,SATELLITE HEALTHCARE,84,,5,,89.0,82.0,82.0,91.0,90.0,94.0
2019,52555,SATELLITE DIALYSIS OF CAPITOLA LLC,Santa Cruz,24,profit,yes,SATELLITE HEALTHCARE,84,,4,,89.0,83.0,81.0,92.0,90.0,92.0
2018,52555,SATELLITE DIALYSIS OF CAPITOLA LLC,Santa Cruz,24,profit,yes,SATELLITE HEALTHCARE,95,,4,,87.0,82.0,81.0,91.0,90.0,91.0
2024,52556,U.S. RENAL CARE SKYPARK DIALYSIS,Los Angeles,12,profit,yes,"US RENAL CARE, INC.",51,36,5,5,89.0,86.0,85.0,90.0,93.0,95.0
2023,52556,U.S. RENAL CARE SKYPARK DIALYSIS,Los Angeles,12,profit,yes,"US RENAL CARE, INC.",51,34,5,5,88.0,88.0,88.0,91.0,95.0,95.0
2022,52556,U.S. RENAL CARE SKYPARK DIALYSIS,Los Angeles,12,profit,yes,"US RENAL CARE, INC.",42,,5,,90.0,87.0,85.0,90.0,92.0,94.0
2021,52556,U.S. RENAL CARE SKYPARK DIALYSIS,Los Angeles,12,profit,yes,"US RENAL CARE, INC.",47,,5,,87.0,88.0,84.0,89.0,92.0,93.0
2020,52556,U.S. RENAL CARE SKYPARK DIALYSIS,Los Angeles,12,profit,yes,"US RENAL CARE, INC.",47,,5,,87.0,88.0,84.0,89.0,92.0,93.0
2019,52556,U.S. RENAL CARE SKYPARK DIALYSIS,Los Angeles,12,profit,yes,"US RENAL CARE, INC.",52,,5,,90.0,89.0,86.0,91.0,93.0,94.0
2018,52556,U.S. RENAL CARE SKYPARK DIALYSIS,Los Angeles,12,profit,yes,"US RENAL CARE, INC.",53,,4,,85.0,83.0,82.0,88.0,89.0,91.0
2024,52584,DAVITA MERCED DIALYSIS,Merced,32,profit,yes,DAVITA,31,22,4,4,81.0,83.0,83.0,84.0,89.0,91.0
2023,52584,DAVITA MERCED DIALYSIS,Merced,32,profit,yes,DAVITA,,,,,,,,,,
2022,52584,DAVITA MERCED DIALYSIS,Merced,32,profit,yes,DAVITA,31,,1,,71.0,67.0,73.0,75.0,70.0,72.0
2021,52584,DAVITA MERCED DIALYSIS,Merced,32,profit,yes,DAVITA,32,,3,,80.0,84.0,86.0,84.0,89.0,85.0
2020,52584,DAVITA MERCED DIALYSIS,Merced,32,profit,yes,DAVITA,32,,3,,80.0,84.0,86.0,84.0,89.0,85.0
2019,52584,DAVITA MERCED DIALYSIS,Merced,32,profit,yes,DAVITA,38,,4,,76.0,83.0,82.0,85.0,87.0,92.0
2018,52584,DAVITA MERCED DIALYSIS,Merced,32,profit,yes,DAVITA,49,,5,,82.0,85.0,82.0,89.0,91.0,93.0
2024,52585,U.S. RENAL CARE VAN NUYS DIALYSIS,Los Angeles,14,profit,yes,"US RENAL CARE, INC.",34,30,2,2,79.0,73.0,75.0,78.0,76.0,78.0
2023,52585,U.S. RENAL CARE VAN NUYS DIALYSIS,Los Angeles,14,profit,yes,"US RENAL CARE, INC.",34,33,1,2,81.0,71.0,71.0,79.0,71.0,74.0
2022,52585,U.S. RENAL CARE VAN NUYS DIALYSIS,Los Angeles,14,profit,yes,"US RENAL CARE, INC.",,,,,,,,,,
2021,52585,U.S. RENAL CARE VAN NUYS DIALYSIS,Los Angeles,14,profit,yes,"US RENAL CARE, INC.",35,,1,,79.0,72.0,83.0,84.0,79.0,78.0
2020,52585,U.S. RENAL CARE VAN NUYS DIALYSIS,Los Angeles,14,profit,yes,"US RENAL CARE, INC.",35,,1,,79.0,72.0,83.0,84.0,79.0,78.0
2019,52585,U.S. RENAL CARE VAN NUYS DIALYSIS,Los Angeles,14,profit,yes,"US RENAL CARE, INC.",32,,2,,74.0,72.0,74.0,76.0,82.0,82.0
2018,52585,U.S. RENAL CARE VAN NUYS DIALYSIS,Los Angeles,14,profit,yes,"US RENAL CARE, INC.",36,,2,,76.0,71.0,75.0,83.0,82.0,84.0
2023,52587,DAVITA BERKELEY DIALYSIS,Alameda,23,profit,yes,DAVITA,36,31,2,3,81.0,78.0,79.0,90.0,84.0,82.0
2022,52587,DAVITA BERKELEY DIALYSIS,Alameda,23,profit,yes,DAVITA,,,,,,,,,,
2021,52587,DAVITA BERKELEY DIALYSIS,Alameda,23,profit,yes,DAVITA,,,,,,,,,,
2020,52587,DAVITA BERKELEY DIALYSIS,Alameda,23,profit,yes,DAVITA,,,,,,,,,,
2019,52587,DAVITA BERKELEY DIALYSIS,Alameda,23,profit,yes,DAVITA,32,,4,,85.0,86.0,82.0,87.0,92.0,92.0
2018,52587,DAVITA BERKELEY DIALYSIS,Alameda,23,profit,yes,DAVITA,38,,5,,86.0,91.0,82.0,88.0,92.0,93.0
2022,52588,DAVITA WEST HILLS DIALYSIS,Los Angeles,12,profit,yes,DAVITA,,,,,,,,,,
2021,52588,DAVITA WEST HILLS DIALYSIS,Los Angeles,12,profit,yes,DAVITA,36,,3,,78.0,81.0,82.0,79.0,83.0,83.0
2020,52588,DAVITA WEST HILLS DIALYSIS,Los Angeles,12,profit,yes,DAVITA,36,,3,,78.0,81.0,82.0,79.0,83.0,83.0
2019,52588,DAVITA WEST HILLS DIALYSIS,Los Angeles,12,profit,yes,DAVITA,,,,,,,,,,
2018,52588,DAVITA WEST HILLS DIALYSIS,Los Angeles,12,profit,yes,DAVITA,40,,2,,80.0,81.0,65.0,83.0,82.0,81.0
2024,52589,FMC-UNIVERSITY DIALYSIS CENTER OF ORANGE,Orange,20,non_profit,yes,FRESENIUS MEDICAL CARE,72,22,3,4,84.0,78.0,83.0,87.0,85.0,86.0
2023,52589,FMC-UNIVERSITY DIALYSIS CENTER OF ORANGE,Orange,20,non_profit,yes,FRESENIUS MEDICAL CARE,72,21,3,4,84.0,78.0,84.0,88.0,87.0,87.0
2022,52589,FMC-UNIVERSITY DIALYSIS CENTER OF ORANGE,Orange,20,non_profit,yes,FRESENIUS MEDICAL CARE,69,,4,,89.0,80.0,80.0,86.0,87.0,88.0
2021,52589,FMC-UNIVERSITY DIALYSIS CENTER OF ORANGE,Orange,20,non_profit,yes,FRESENIUS MEDICAL CARE,65,,3,,82.0,80.0,81.0,83.0,85.0,86.0
2020,52589,FMC-UNIVERSITY DIALYSIS CENTER OF ORANGE,Orange,20,non_profit,yes,FRESENIUS MEDICAL CARE,65,,3,,82.0,80.0,81.0,83.0,85.0,86.0
2019,52589,FMC-UNIVERSITY DIALYSIS CENTER OF ORANGE,Orange,20,non_profit,yes,FRESENIUS MEDICAL CARE,57,,3,,76.0,75.0,76.0,80.0,83.0,87.0
2018,52589,FMC-UNIVERSITY DIALYSIS CENTER OF ORANGE,Orange,20,non_profit,yes,FRESENIUS MEDICAL CARE,56,,3,,75.0,78.0,75.0,81.0,84.0,85.0
2024,52305,SANTA CLARA VALLEY RENAL CARE CENTER,Santa Clara,25,non_profit,no,INDEPENDENT,47,19,3,4,85.0,85.0,81.0,88.0,88.0,89.0
2023,52305,SANTA CLARA VALLEY RENAL CARE CENTER,Santa Clara,25,non_profit,no,INDEPENDENT,52,22,4,4,79.0,82.0,79.0,87.0,88.0,89.0
2022,52305,SANTA CLARA VALLEY RENAL CARE CENTER,Santa Clara,25,non_profit,no,INDEPENDENT,46,,4,,92.0,84.0,82.0,93.0,90.0,90.0
2021,52305,SANTA CLARA VALLEY RENAL CARE CENTER,Santa Clara,25,non_profit,no,INDEPENDENT,39,,5,,88.0,85.0,91.0,93.0,95.0,96.0
2020,52305,SANTA CLARA VALLEY RENAL CARE CENTER,Santa Clara,25,non_profit,no,INDEPENDENT,39,,5,,88.0,85.0,91.0,93.0,95.0,96.0
2019,52305,SANTA CLARA VALLEY RENAL CARE CENTER,Santa Clara,25,non_profit,no,INDEPENDENT,43,,4,,86.0,80.0,87.0,86.0,88.0,93.0
2024,52311,ST. JOSEPH HOSPITAL RENAL CENTER,Orange,39,non_profit,no,INDEPENDENT,,,,,,,,,,
2023,52311,ST. JOSEPH HOSPITAL RENAL CENTER,Orange,39,non_profit,no,INDEPENDENT,34,18,5,4,87.0,82.0,69.0,93.0,89.0,95.0
2022,52311,ST. JOSEPH HOSPITAL RENAL CENTER,Orange,39,non_profit,no,INDEPENDENT,57,,5,,89.0,87.0,74.0,90.0,91.0,93.0
2021,52311,ST. JOSEPH HOSPITAL RENAL CENTER,Orange,39,non_profit,no,INDEPENDENT,,,,,,,,,,
2020,52311,ST. JOSEPH HOSPITAL RENAL CENTER,Orange,39,non_profit,no,INDEPENDENT,,,,,,,,,,
2019,52311,ST. JOSEPH HOSPITAL RENAL CENTER,Orange,39,non_profit,no,INDEPENDENT,47,,5,,91.0,88.0,80.0,94.0,93.0,95.0
2024,52321,CHILDRENS HOSPITAL OF LOS ANGELES,Los Angeles,10,non_profit,no,INDEPENDENT,,,,,,,,,,
2023,52321,CHILDRENS HOSPITAL OF LOS ANGELES,Los Angeles,10,non_profit,no,INDEPENDENT,,,,,,,,,,
2022,52321,CHILDRENS HOSPITAL OF LOS ANGELES,Los Angeles,10,non_profit,no,INDEPENDENT,,,,,,,,,,
2021,52321,CHILDRENS HOSPITAL OF LOS ANGELES,Los Angeles,10,non_profit,no,INDEPENDENT,,,,,,,,,,
2020,52321,CHILDRENS HOSPITAL OF LOS ANGELES,Los Angeles,10,non_profit,no,INDEPENDENT,,,,,,,,,,
2019,52321,CHILDRENS HOSPITAL OF LOS ANGELES,Los Angeles,10,non_profit,no,INDEPENDENT,,,,,,,,,,
2024,52323,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- SUNSET,Los Angeles,30,non_profit,yes,KAISER PERMANENTE,52,25,4,4,76.0,82.0,84.0,82.0,88.0,91.0
2023,52323,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- SUNSET,Los Angeles,30,non_profit,yes,KAISER PERMANENTE,63,32,4,3,77.0,80.0,80.0,83.0,87.0,90.0
2022,52323,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- SUNSET,Los Angeles,30,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2021,52323,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- SUNSET,Los Angeles,30,non_profit,yes,KAISER PERMANENTE,63,,3,,78.0,76.0,79.0,84.0,85.0,84.0
2020,52323,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- SUNSET,Los Angeles,30,non_profit,yes,KAISER PERMANENTE,63,,3,,78.0,76.0,79.0,84.0,85.0,84.0
2019,52323,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- SUNSET,Los Angeles,30,non_profit,yes,KAISER PERMANENTE,83,,3,,79.0,74.0,76.0,87.0,85.0,85.0
2024,52334,ARROWHEAD REGIONAL MEDICAL CENTER,San Bernardino,8,non_profit,no,INDEPENDENT,,,,,,,,,,
2023,52334,ARROWHEAD REGIONAL MEDICAL CENTER,San Bernardino,8,non_profit,no,INDEPENDENT,,,,,,,,,,
2022,52334,ARROWHEAD REGIONAL MEDICAL CENTER,San Bernardino,8,non_profit,no,INDEPENDENT,32,,5,,73.0,86.0,81.0,80.0,92.0,93.0
2021,52334,ARROWHEAD REGIONAL MEDICAL CENTER,San Bernardino,8,non_profit,no,INDEPENDENT,,,,,,,,,,
2020,52334,ARROWHEAD REGIONAL MEDICAL CENTER,San Bernardino,8,non_profit,no,INDEPENDENT,,,,,,,,,,
2019,52334,ARROWHEAD REGIONAL MEDICAL CENTER,San Bernardino,8,non_profit,no,INDEPENDENT,,,,,,,,,,
2024,52380,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- FONTANA,San Bernardino,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2023,52380,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- FONTANA,San Bernardino,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2022,52380,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- FONTANA,San Bernardino,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2021,52380,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- FONTANA,San Bernardino,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2020,52380,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- FONTANA,San Bernardino,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2019,52380,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- FONTANA,San Bernardino,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2018,52380,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- FONTANA,San Bernardino,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2024,52381,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WOODLAND HILLS,Los Angeles,3,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2023,52381,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WOODLAND HILLS,Los Angeles,3,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2022,52381,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WOODLAND HILLS,Los Angeles,3,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2021,52381,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WOODLAND HILLS,Los Angeles,3,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2020,52381,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WOODLAND HILLS,Los Angeles,3,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2019,52381,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WOODLAND HILLS,Los Angeles,3,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2024,52382,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- RIVERSIDE,Riverside,4,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2023,52382,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- RIVERSIDE,Riverside,4,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2022,52382,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- RIVERSIDE,Riverside,4,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2021,52382,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- RIVERSIDE,Riverside,4,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2020,52382,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- RIVERSIDE,Riverside,4,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2019,52382,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- RIVERSIDE,Riverside,4,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2024,52384,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WEST LOS ANGELES,Los Angeles,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2023,52384,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WEST LOS ANGELES,Los Angeles,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2022,52384,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WEST LOS ANGELES,Los Angeles,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2021,52384,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WEST LOS ANGELES,Los Angeles,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2020,52384,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WEST LOS ANGELES,Los Angeles,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2019,52384,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WEST LOS ANGELES,Los Angeles,5,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2024,52389,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- DOWNEY,Los Angeles,6,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2023,52389,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- DOWNEY,Los Angeles,6,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2022,52389,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- DOWNEY,Los Angeles,6,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2021,52389,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- DOWNEY,Los Angeles,6,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2020,52389,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- DOWNEY,Los Angeles,6,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2019,52389,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- DOWNEY,Los Angeles,6,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2024,52390,LUCILE PACKARD STANFORD PEDIATRIC DIALYSIS,Santa Clara,6,non_profit,no,INDEPENDENT,,,,,,,,,,
2023,52390,LUCILE PACKARD STANFORD PEDIATRIC DIALYSIS,Santa Clara,6,non_profit,no,INDEPENDENT,,,,,,,,,,
2022,52390,LUCILE PACKARD STANFORD PEDIATRIC DIALYSIS,Santa Clara,6,non_profit,no,INDEPENDENT,,,,,,,,,,
2021,52390,LUCILE PACKARD STANFORD PEDIATRIC DIALYSIS,Santa Clara,6,non_profit,no,INDEPENDENT,,,,,,,,,,
2020,52390,LUCILE PACKARD STANFORD PEDIATRIC DIALYSIS,Santa Clara,6,non_profit,no,INDEPENDENT,,,,,,,,,,
2019,52390,LUCILE PACKARD STANFORD PEDIATRIC DIALYSIS,Santa Clara,6,non_profit,no,INDEPENDENT,,,,,,,,,,
2024,52392,KAISER PERMANENTE - SANTA CLARA,Santa Clara,0,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2023,52392,KAISER PERMANENTE - SANTA CLARA,Santa Clara,0,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2022,52392,KAISER PERMANENTE - SANTA CLARA,Santa Clara,0,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2021,52392,KAISER PERMANENTE - SANTA CLARA,Santa Clara,0,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2020,52392,KAISER PERMANENTE - SANTA CLARA,Santa Clara,0,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2019,52392,KAISER PERMANENTE - SANTA CLARA,Santa Clara,0,non_profit,yes,KAISER PERMANENTE,,,,,,,,,,
2024,52572,SATELLITE HEALTHCARE INC,Santa Clara,56,non_profit,yes,SATELLITE HEALTHCARE,51,23,3,3,81.0,75.0,76.0,88.0,85.0,87.0
2023,52572,SATELLITE HEALTHCARE INC,Santa Clara,56,non_profit,yes,SATELLITE HEALTHCARE,48,22,3,3,84.0,76.0,76.0,89.0,84.0,86.0
2022,52572,SATELLITE HEALTHCARE INC,Santa Clara,56,non_profit,yes,SATELLITE HEALTHCARE,52,,4,,80.0,81.0,77.0,87.0,88.0,91.0
2021,52572,SATELLITE HEALTHCARE INC,Santa Clara,56,non_profit,yes,SATELLITE HEALTHCARE,87,,4,,81.0,84.0,85.0,88.0,87.0,89.0
2020,52572,SATELLITE HEALTHCARE INC,Santa Clara,56,non_profit,yes,SATELLITE HEALTHCARE,87,,4,,81.0,84.0,85.0,88.0,87.0,89.0
2019,52572,SATELLITE HEALTHCARE INC,Santa Clara,56,non_profit,yes,SATELLITE HEALTHCARE,119,,4,,87.0,85.0,84.0,90.0,90.0,90.0
2018,52572,SATELLITE HEALTHCARE INC,Santa Clara,56,non_profit,yes,SATELLITE HEALTHCARE,113,,3,,86.0,83.0,82.0,90.0,88.0,88.0
2024,52574,DAVITA DOWNEY DIALYSIS CENTER,Los Angeles,19,profit,yes,DAVITA,34,19,5,5,86.0,89.0,84.0,89.0,93.0,95.0
2023,52574,DAVITA DOWNEY DIALYSIS CENTER,Los Angeles,19,profit,yes,DAVITA,44,24,5,4,83.0,88.0,82.0,87.0,91.0,94.0
2022,52574,DAVITA DOWNEY DIALYSIS CENTER,Los Angeles,19,profit,yes,DAVITA,33,,5,,86.0,86.0,86.0,91.0,93.0,94.0
2021,52574,DAVITA DOWNEY DIALYSIS CENTER,Los Angeles,19,profit,yes,DAVITA,46,,5,,84.0,84.0,84.0,86.0,89.0,91.0
2020,52574,DAVITA DOWNEY DIALYSIS CENTER,Los Angeles,19,profit,yes,DAVITA,46,,5,,84.0,84.0,84.0,86.0,89.0,91.0
2019,52574,DAVITA DOWNEY DIALYSIS CENTER,Los Angeles,19,profit,yes,DAVITA,59,,4,,88.0,86.0,91.0,89.0,92.0,92.0
2018,52574,DAVITA DOWNEY DIALYSIS CENTER,Los Angeles,19,profit,yes,DAVITA,63,,5,,91.0,85.0,80.0,94.0,91.0,93.0
2024,52576,FMC-BALBOA KEARNY MESA DIALYSIS CENTER,San Diego,28,profit,yes,FRESENIUS MEDICAL CARE,63,22,3,2,61.0,76.0,67.0,71.0,84.0,86.0
2023,52576,FMC-BALBOA KEARNY MESA DIALYSIS CENTER,San Diego,28,profit,yes,FRESENIUS MEDICAL CARE,84,27,3,2,66.0,74.0,64.0,76.0,81.0,85.0
2022,52576,FMC-BALBOA KEARNY MESA DIALYSIS CENTER,San Diego,28,profit,yes,FRESENIUS MEDICAL CARE,61,,4,,79.0,81.0,73.0,84.0,89.0,89.0
2021,52576,FMC-BALBOA KEARNY MESA DIALYSIS CENTER,San Diego,28,profit,yes,FRESENIUS MEDICAL CARE,73,,2,,73.0,75.0,72.0,77.0,80.0,81.0
2020,52576,FMC-BALBOA KEARNY MESA DIALYSIS CENTER,San Diego,28,profit,yes,FRESENIUS MEDICAL CARE,73,,2,,73.0,75.0,72.0,77.0,80.0,81.0
2019,52576,FMC-BALBOA KEARNY MESA DIALYSIS CENTER,San Diego,28,profit,yes,FRESENIUS MEDICAL CARE,70,,2,,76.0,77.0,66.0,78.0,79.0,82.0
2018,52576,FMC-BALBOA KEARNY MESA DIALYSIS CENTER,San Diego,28,profit,yes,FRESENIUS MEDICAL CARE,80,,2,,76.0,77.0,73.0,80.0,83.0,83.0
2024,52644,FMC-ALHAMBRA,Los Angeles,20,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2023,52644,FMC-ALHAMBRA,Los Angeles,20,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2022,52644,FMC-ALHAMBRA,Los Angeles,20,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2021,52644,FMC-ALHAMBRA,Los Angeles,20,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2020,52644,FMC-ALHAMBRA,Los Angeles,20,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2019,52644,FMC-ALHAMBRA,Los Angeles,20,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2018,52644,FMC-ALHAMBRA,Los Angeles,20,profit,yes,FRESENIUS MEDICAL CARE,,,,,,,,,,
2024,52647,SATELLITE HEALTHCARE INC,Stanislaus,25,non_profit,yes,SATELLITE HEALTHCARE,50,30,5,5,85.0,85.0,83.0,91.0,89.0,93.0
2023,52647,SATELLITE HEALTHCARE INC,Stanislaus,25,non_profit,yes,SATELLITE HEALTHCARE,35,21,4,4,80.0,80.0,80.0,88.0,88.0,91.0
2022,52647,SATELLITE HEALTHCARE INC,Stanislaus,25,non_profit,yes,SATELLITE HEALTHCARE,38,,4,,86.0,85.0,87.0,90.0,92.0,92.0
2021,52647,SATELLITE HEALTHCARE INC,Stanislaus,25,non_profit,yes,SATELLITE HEALTHCARE,59,,4,,88.0,81.0,80.0,91.0,88.0,90.0
2020,52647,SATELLITE HEALTHCARE INC,Stanislaus,25,non_profit,yes,SATELLITE HEALTHCARE,59,,4,,88.0,81.0,80.0,91.0,88.0,90.0
2019,52647,SATELLITE HEALTHCARE INC,Stanislaus,25,non_profit,yes,SATELLITE HEALTHCARE,60,,3,,88.0,82.0,84.0,91.0,86.0,88.0
2018,52647,SATELLITE HEALTHCARE INC,Stanislaus,25,non_profit,yes,SATELLITE HEALTHCARE,87,,3,,84.0,77.0,76.0,87.0,84.0,88.0
2024,52648,DAVITA SAN JUAN CAPISTRANO SOUTH DIALYSIS,Orange,18,profit,yes,DAVITA,42,30,4,4,82.0,86.0,84.0,86.0,92.0,92.0
2023,52648,DAVITA SAN JUAN CAPISTRANO SOUTH DIALYSIS,Orange,18,profit,yes,DAVITA,35,27,4,4,81.0,85.0,81.0,85.0,91.0,92.0
2022,52648,DAVITA SAN JUAN CAPISTRANO SOUTH DIALYSIS,Orange,18,profit,yes,DAVITA,,,,,,,,,,
2021,52648,DAVITA SAN JUAN CAPISTRANO SOUTH DIALYSIS,Orange,18,profit,yes,DAVITA,40,,4,,83.0,86.0,81.0,85.0,90.0,90.0
